"id","id_satker","id_akd","date","title","description","sifat_rapat","id_jenis_agenda","id_masa_persidangan","rapat_ke","dalam_rangka","tempat","jumlah_anggota","ketua_rapat","sekretaris_rapat","hadir","penandatangan","nama_ruu","nama_ketua_rapat","nomor_ketua_rapat","jabatan_ketua_rapat","fungsi","status","user_input","tanggal_input","user_update","tanggal_update"
22846,,12.0,2023-03-14 12:30:00.000,Rapat Pimpinan DPR RI,"1.	Membahas Surat-surat Masuk, dan;
2.	Lain-lain
",2,18.0,85.0,,,Ruang Rapat Pansus B Gd. Nusantara II Lantai 3,,,,,,,,,,,1,nita.efriyani,2025-04-10 13:43:18.000,nita.efriyani,2025-04-10 13:43:18.000
22845,,12.0,2023-04-03 14:00:00.000,Rapat Pimpinan DPR RI,"1.	Membahas Surat-surat Masuk
2.	Lain-lain
",2,18.0,104.0,,,Ruang Rapat Pansus B Gd. Nusantara II Lantai 3,,,,,,,,,,,1,nita.efriyani,2025-04-10 13:39:35.000,nita.efriyani,2025-04-10 13:39:35.000
22844,,12.0,2023-04-11 12:00:00.000,Rapat Koordinasi Kunker,Membahas mengenai Rencana Kunjungan Kerja Masa Reses Masa Persidangan IV Tahun Sidang 2022-2023,2,12.0,104.0,,,Ruang Rapat Pansus B Gd. Nusantara II Lantai 3,,,,,,,,,,,1,nita.efriyani,2025-04-10 13:35:56.000,nita.efriyani,2025-04-10 13:35:56.000
22843,,12.0,2023-04-11 13:00:00.000,"Pertemuan Konsultasi Pimpinan DPR RI, Pimpinan Fraksi-Fraksi, Pimpinan AKD DPR RI dengan Kementerian Luar Negeri",Pertemuan Konsultasi Pimpinan DPR R I dengan Kemenlu R I membahas Konsultasi Calon Duta Besar,2,11.0,104.0,,,Ruang Rapat Pansus B Gd. Nusantara II Lantai 3,,,,,,,,,,,1,nita.efriyani,2025-04-10 13:32:17.000,nita.efriyani,2025-04-10 13:32:17.000
22842,,12.0,2023-04-12 10:00:00.000,Rapat Pimpinan DPR RI,"1.	Membahas Surat-surat Masuk, dan;
2.	Lain-lain
",2,18.0,104.0,,,Ruang Rapat Pansus B Gd. Nusantara II Lantai 3,,,,,,,,,,,1,nita.efriyani,2025-04-10 13:27:35.000,nita.efriyani,2025-04-10 13:27:35.000
22841,,12.0,2023-08-21 13:00:00.000,Rapat Konsultasi Pimpinan DPR RI ,Menyusun Laporan Kinerja DPR RI Tahun Sidang 2022-2023,2,11.0,110.0,,,Ruang Rapat Pansus B Gd. Nusantara II Lantai 3,,,,,,,,,,,1,nita.efriyani,2025-04-10 13:23:34.000,nita.efriyani,2025-04-10 13:23:34.000
22840,,12.0,2023-08-22 13:00:00.000,"Rapat Koordinasi Pimpinan DPR RI Dengan Pimpinan Komisi III, Komisi VII dan Komisi XI DPR RI",Pembahasan Temuan Data Ekspor Illegal Bijih (Ore) Nikel Ke China,2,12.0,98.0,,,Ruang Rapat Pansus B Gd. Nusantara II Lantai 3,,,,,,,,,,,1,nita.efriyani,2025-04-10 13:19:42.000,nita.efriyani,2025-04-10 13:19:42.000
22839,,12.0,2023-11-23 11:00:00.000,Rapat Koordinasi Pimpinan DPR RI dengan Pimpinan Komisi I S.D. XI,Rapat Koordinasi Kunjungan Kerja Komisi I s.d Komisi XI pada Masa Reses Masa Persidangan II Tahun Sidang 2023-2024,2,12.0,100.0,,,Ruang Rapat Pansus B Gd. Nusantara II Lantai 3,,,,,,,,,,,1,nita.efriyani,2025-04-10 13:14:18.000,nita.efriyani,2025-04-10 13:14:18.000
22838,,12.0,2023-11-23 11:00:00.000,"Pertemuan Konsultasi Pimpinan DPR RI, Pimpinan Fraksi-Fraksi, Pimpinan AKD DPR RI dengan Kementerian Luar Negeri",Pertemuan Konsultasi membahas Calon-calon Duta Besar Negara Sahabat ,2,34.0,114.0,,,Ruang Rapat Pansus B Gd. Nusantara II Lantai 3,,,,,,,,,,,1,nita.efriyani,2025-04-10 13:07:58.000,nita.efriyani,2025-04-10 13:07:58.000
22837,,12.0,2023-12-04 10:00:00.000,Rapat Pimpinan DPR RI,Membicarakan surat-surat masuk dan lain-lain,2,18.0,100.0,,,Ruang Rapat Pansus B Gd. Nusantara II Lantai 3,,,,,,,,,,,1,nita.efriyani,2025-04-10 13:03:51.000,nita.efriyani,2025-04-10 13:03:51.000
22836,,1.0,2025-03-13 10:08:00.000,"Komisi I Rapat Kerja dengan Panglima TNI, Kasad, Kasal dan Kasau",Mendapat masukan terhadap rencana perubahan Undang-Undang No.34 tahun 2004 tentang Tentara Nasional Indonesia ,1,1.0,116.0,,,"Ruang Rapat Badan Anggaran DPR RI, Gedung Nusantara II Lantai 2",,,,,,,,,,,1,etika.chasanah,2025-04-09 08:08:05.000,etika.chasanah,2025-04-09 08:08:05.000
22835,,3.0,2025-03-27 11:00:00.000,Komisi III DPR RI: Rapat Dengar Pendapat Umum dengan Sdr. Weldi Sumantri,"Menerima aspirasi masyarakat terkait dugaan penyerobotan tanah oleh PT Bumi Pratama Khatulistiwa (anak perusahaan Wilmar International, Ltd.)",1,3.0,116.0,,,Ruang Rapat Komisi III DPR RI,,,,,,,,,,,1,muhammad.iranda,2025-03-27 08:58:24.000,muhammad.iranda,2025-03-27 08:58:24.000
22834,,14.0,2025-03-03 13:36:00.000,Pleo Harmonisasi 10 RUU tentang Kabupaten/Kota,"Keterangan Pengusul (Komisi II) Dalam Rangka Harmonisasi 10 RUU tentang Kab/Kota di Provinsi Gorontalo, Sulawesi Tenggara dan Sulawesi Utara
",1,22.0,116.0,,,Ruang Rapat Badan Legislasi,,,,,,,,,,,9,tresamaida,2025-03-26 12:29:46.000,tresamaida,2025-03-26 12:29:46.000
22833,,14.0,2025-03-03 13:36:00.000,Harmonisasi 10 RUU tentang Kabupaten/Kota,"Keterangan Pengusul (Komisi II) Dalam Rangka Harmonisasi 10 RUU tentang Kab/Kota di Provinsi Gorontalo, Sulawesi Tenggara dan Sulawesi Utara",1,22.0,116.0,,,Ruang Rapat Badan Legislasi,,,,,,,,,,,9,tresamaida,2025-03-26 12:24:20.000,tresamaida,2025-03-26 12:24:20.000
22832,,14.0,2025-03-24 14:02:00.000,Pengambilan Keputusan atas Hasil Penyusunan RUU tentang Perubahan UU Nomor 25 Tahun 1992 tentang Perkoperasian,Pengambilan Keputusan atas Hasil Penyusunan RUU tentang Perubahan UU Nomor 25 Tahun 1992 tentang Perkoperasian,1,22.0,116.0,,,Ruang Rapat Badan Legislasi,,,,,,,,,,,1,lucky.risandi,2025-03-25 11:36:20.000,lucky.risandi,2025-03-25 11:36:20.000
22831,,14.0,2025-03-24 10:45:00.000,Penyusunan RUU tentang Perubahan UU Nomor 25 Tahun 1992 tentang Perkoperasian,Penyusunan RUU tentang Perubahan UU Nomor 25 Tahun 1992 tentang Perkoperasian,1,6.0,116.0,,,Ruang Rapat Badan Legislasi,,,,,,,,,,,1,lucky.risandi,2025-03-25 11:35:17.000,lucky.risandi,2025-03-25 11:35:17.000
22830,,14.0,2025-03-22 13:41:00.000,Penyusunan RUU tentang Perubahan UU Nomor 25 Tahun 1992 tentang Perkoperasian,Penyusunan RUU tentang Perubahan UU Nomor 25 Tahun 1992 tentang Perkoperasian,1,6.0,116.0,,,Ruang Rapat Badan Legislasi,,,,,,,,,,,1,lucky.risandi,2025-03-25 11:33:30.000,lucky.risandi,2025-03-25 11:33:30.000
22829,,14.0,2025-03-21 13:44:00.000,Penyusunan RUU tentang Perubahan UU Nomor 25 Tahun 1992 tentang Perkoperasian,Penyusunan RUU tentang Perubahan UU Nomor 25 Tahun 1992 tentang Perkoperasian,1,6.0,116.0,,,Ruang Rapat Badan Legislasi,,,,,,,,,,,1,lucky.risandi,2025-03-25 11:31:00.000,lucky.risandi,2025-03-25 11:31:00.000
22828,,1.0,2025-03-18 14:20:00.000,"Raker dengan Pemerintah (Menteri Hukum RI, Menteri Keuangan RI, Menteri Pertahanan RI, Menteri Sekretariat Negara RI)",Pembicaraan Tingkat I dalam Rangka Pengambilan Keputusan terhadap RUU tentang Perubahan atas Undang-Undang Nomor 43 Tahun 2004 tentang TNI,1,1.0,116.0,,,"Ruang Badan Anggaran DPR RI, Gedung Nusantara II Lt. 2, Jalan Jenderal Gatot Soebroto, Jakarta 10270",,,,,,,,,,,1,ahmad.ramadhan,2025-03-25 09:41:52.000,ahmad.ramadhan,2025-03-25 09:41:52.000
22827,,23.0,2025-03-25 09:30:00.000,Rapat Paripurna Ke-16 Masa Persidangan II Tahun Sidang 2024-2025,Pidato Ketua DPR RI Pada Penutupan Masa Persidangan II Tahun Sidang 2024-2025,1,16.0,116.0,,,Ruang Rapat Paripurna Gedung Nusantara 2 Lantai 3 ,,,,,,,,,,,1,achmad.bahtiar,2025-03-24 15:18:07.000,achmad.bahtiar,2025-03-24 15:18:07.000
22826,,23.0,2025-03-25 09:30:00.000,Rapat Paripurna Ke-16 Penutupan Masa Persidangan II Tahun Sidang 2024-2025,Rapat Paripurna Ke-16 Penutupan Masa Persidangan II Tahun Sidang 2024-2025,1,16.0,116.0,"16",,"Ruang Rapat Paripurna, Gedung Nusantara II Lantai 3 DPR RI",,,,,,,,,,,9,achmad.bahtiar,2025-03-24 14:52:17.000,achmad.bahtiar,2025-03-24 14:52:17.000
22825,,3.0,2025-03-24 13:00:00.000,Komisi III DPR RI: Rapat Dengar Pendapat Umum dengan Farel Danayaka dan Keluarga,Menerima aspirasi masyarakat terkait dugaan penggelapan oleh Ibu Syafridayani yang dilaporkan di Polres Tangerang Selatan,1,3.0,116.0,,,Ruang Rapat Komisi III DPR RI,,,,,,,,,,,1,muhammad.iranda,2025-03-24 10:12:30.000,muhammad.iranda,2025-03-24 10:12:30.000
22824,,3.0,2025-03-24 10:00:00.000,"Komisi III DPR RI: Rapat Dengar Pendapat Umum dengan Dr. Juniver Girsang, S.H., M.H., Julius Ibrani, dan Prof. Dr. Romli Atmasmita, S.H., LL.M.
",Menerima masukan terkait RUU Hukum Acara Pidana,1,3.0,116.0,,,Ruang Rapat Komisi III DPR RI,,,,,,,,,,,1,muhammad.iranda,2025-03-24 07:54:58.000,muhammad.iranda,2025-03-24 07:54:58.000
22823,,4.0,2025-03-24 13:00:00.000,"Komisi IV DPR RI RDP dengan Kepala Badan Pangan Nasional, Eselon I Teknis Kementerian Pertanian, dan lain-lain","Membahas: 
1. Swasembada Pangan; 
2. Ketersediaan Pangan menjelang Idul Fitri; dan 
3. Isu-isu aktual lainnya
",1,2.0,116.0,,,Ruang Rapat Komisi IV DPR RI (KK IV),,,,,,,,,,,1,tukiyo,2025-03-24 06:41:01.000,tukiyo,2025-03-24 06:41:01.000
22822,,1.0,2025-03-18 12:59:00.000,"Rapat Panja RUU TNI dengan Menteri Hukum RI, Menteri Keuangan RI, Menteri Pertahanan RI, Menteri Sekretariat Negara RI",Persiapan Akhir Sebelum Rapat Kerja,2,6.0,116.0,,,"Ruang Rapat Komisi I DPR RI, Gedung Nusantara I Lt. 1, Jalan Jenderal Gatot Soebroto, Jakarta 10270",,,,,,,,,,,1,ahmad.ramadhan,2025-03-21 09:33:05.000,ahmad.ramadhan,2025-03-21 09:33:05.000
22821,,19.0,2025-03-12 10:00:00.000,Rapat Dengar Pendapat dengan PT Pupuk Indonesia ,Dalam rangka mendapatkan masukan atas penelaahan BAKN DPR RI terhadap subsidi pupuk ,2,2.0,116.0,,,Ruang Rapat BAKN DPR RI ,,,,,,,,,,,1,rina.sulistina,2025-03-21 09:04:12.000,rina.sulistina,2025-03-21 09:04:12.000
22820,,19.0,2025-03-11 10:00:00.000,Rapat Dengar Pendapat dengan PT Perhutani dan PT Perkebunan Nusantara Holding ,Meminta keterangan terkait tata kelola perkebunan dan kehutanan ,1,2.0,116.0,,,Ruang Rapat BAKN DPR RI ,,,,,,,,,,,1,rina.sulistina,2025-03-21 08:52:47.000,rina.sulistina,2025-03-21 08:52:47.000
22819,,14.0,2025-03-20 13:17:00.000,Penyusunan RUU tentang Perubahan UU Nomor 25 Tahun 1992 tentang Perkoperasian,Penyusunan RUU tentang Perubahan UU Nomor 25 Tahun 1992 tentang Perkoperasian,1,6.0,116.0,,,Ruang Rapat Badan Legislasi,,,,,,,,,,,1,lucky.risandi,2025-03-21 08:44:51.000,lucky.risandi,2025-03-21 08:44:51.000
22818,,19.0,2025-03-04 13:00:00.000,Rapat Dengar Pendapat dengan Badan Pengawasan dan Pembangunan Keuangan (BPKP) RI ,Pembahasan verifikasi harga pokok penjualan (HPP) dan pemeriksaan subsidi pupuk ,2,2.0,116.0,,,Ruang Rapat BAKN DPR RI ,,,,,,,,,,,1,rina.sulistina,2025-03-21 08:42:24.000,rina.sulistina,2025-03-21 08:42:24.000
22817,,19.0,2025-03-11 10:00:00.000,Rapat Dengar Pendapat dengan Direktur Utama PT Perhutani ,Meminta keterangan terkait tata kelola perkebunan dan kehutanan ,1,2.0,116.0,,,Ruang Rapat BAKN DPR RI ,,,,,,,,,,,9,rina.sulistina,2025-03-20 14:18:36.000,rina.sulistina,2025-03-20 14:18:36.000
22816,,14.0,2025-03-19 13:49:00.000,(Panja) Penyusunan RUU tentang Perubahan UU Nomor 25 Tahun 1992 tentang Perkoperasian,Penyusunan RUU tentang Perubahan UU Nomor 25 Tahun 1992 tentang Perkoperasian,1,6.0,116.0,,,Ruang Rapat Badan Legislasi,,,,,,,,,,,1,lucky.risandi,2025-03-20 12:53:17.000,lucky.risandi,2025-03-20 12:53:17.000
22815,,14.0,2025-03-19 10:45:00.000,Penyusunan RUU tentang Perubahan UU Nomor 25 Tahun 1992 tentang Perkoperasian,Presentasi Tim Ahli atas Penyusunan RUU tentang Perubahan UU Nomor 25 Tahun 1992 tentang Perkoperasian,1,22.0,116.0,,,Ruang Rapat Badan Legislasi,,,,,,,,,,,9,lucky.risandi,2025-03-20 12:51:05.000,lucky.risandi,2025-03-20 12:51:05.000
22814,,14.0,2025-03-18 13:17:00.000, RDPU penyusunan RUU tentang Perubahan UU No.16 Tahun 1997 tentang Statisti,"RDPU dengan narasumber :
1. Direktur Politeknik Statistika (STIS)
2. Dr. Rudi Rusdiah (Ketua Asosiasi Big Data & AI)
3. Prof. Dr. Dra. Titin Siswantining, D.E.A (Guru Besar Fakultas MIPA UI/Sekretaris Forum Peruguruan Tinggi Statistik Indonesia (FORSTAT)
penyusunan RUU tentang Perubahan UU No.16 Tahun 1997 tentang Statisti",1,3.0,116.0,,,Ruang Rapat Badan Legislasi,,,,,,,,,,,1,lucky.risandi,2025-03-20 12:49:37.000,lucky.risandi,2025-03-20 12:49:37.000
22813,,23.0,2025-03-20 09:30:00.000,Rapat Paripurna ke 15 Masa Persidangan II Tahun Sidang 2024-2025,"1.  Pembicaraan Tingkat I/Pengambilan Keputusan terhadap RUU tentang perubahan Atas UU Nomor 34 Tahun 2004 tentang TNI.
2. Pendapat Fraksi-fraksi terhadap 10 RUU tentang Kabupaten/Kota usul inisiatif Komisi II DPR RI dilanjutkan dengan pengambilan keputusan menjadi RUU Usul DPR RI sebagai berikut:
 1.) RUU tentang Kabupaten Gorontalo di Provinsi Gorontalo;
 2.) RUU tentang Kota Gorontalo di Provinsi Gorontalo;
 3.) RUU tentang Kabupaten Buton di Provinsi Sulawesi Tenggara;
 4.) RUU tentang Kabupaten Kolaka di Provinsi Sulawesi Tenggara;
 5.) RUU tentang Kabupaten Konawe di Provinsi Sulawesi Tenggara;
 6.) RUU tentang Kabupaten Muna di Provinsi Sulawesi Tenggara;
 7.) RUU tentang Kabupaten Bolaang Mongondow di Pronvisi SUL-UT;
 8.) RUU tentang Kabupaten Sangihe di Provinsi  SUL-UT;
 9.) RUU tentang Kabupaten Minahasa di Provinsi  SUL-UT;
 10.) RUU tentang Kota Manado di Provinsi SUL-UT.
3. Pendapat Fraksi-fraksi terhadap RUU tentang Perubahan Ketiga Atas UU Nomor 18 Tahun 2017 Tentang Perlindungan Pekerja Migra Indonesia, Usul Inisiatif Baleg DPR RI dilanjutkan dengan pengambilan Keputusan menjadi RUU Usul DPR RI.
4. Laporan BURT DPR RI terhadap Pembahasan Rencana Kerja dan Anggaran (RKA) DPR RI Tahun 2026, dilanjutkan dengan pengambilan keputusan.",1,16.0,116.0,,,Persidangan Paripurna,,,,,,,,,,,1,achmad.bahtiar,2025-03-20 12:05:06.000,achmad.bahtiar,2025-03-20 12:05:06.000
22812,,14.0,2025-03-17 13:48:00.000,"Penyusunan RUU tentang Perubahan ketiga atas UU Nomor 18 Tahun 2017 tentang Pelindungan Pekerja Migran Indonesia
","Pengambilan keputusan atas hasil Penyusunan RUU tentang Perubahan ketiga atas UU Nomor 18 Tahun 2017 tentang Pelindungan Pekerja Migran Indonesia
",1,22.0,116.0,,,Ruang Rapat Badan Legislasi,,,,,,,,,,,9,lucky.risandi,2025-03-20 11:04:03.000,lucky.risandi,2025-03-20 11:04:03.000
22811,,31.0,2025-03-19 14:15:00.000,"Rapat Dengar Pendapat Komisi XIII DPR RI dengan Sekertaris Kementerian Sekretariat Negara RI, Direktur Utama Pusat Pengelolaan Komplek Gelora Bung Karno dan Direktur Utama Pusat Pengelolaan Kawasan Kemayoran",Evaluasi dan Capaian Kerja Badan Layanan Umum Pengelolaan Gelora Bung Karno (GBK) dan Pengelolaan Kawasan Kemayoran.,1,2.0,116.0,,,Ruang Rapat Komisi XIII DPR RI,,,,,,,,,,,1,roona.hanifah,2025-03-20 09:27:41.000,roona.hanifah,2025-03-20 09:27:41.000
22810,,23.0,2025-03-20 09:30:00.000,Rapat Paripurna Ke-15 Masa Persidangan II Tahun Sidang 2024-2025,Rapat Paripurna Ke-15 Masa Persidangan II Tahun Sidang 2024-2025,1,16.0,116.0,"15",,"Ruang Rapat Paripurna, Gedung Nusantara II Lantai 3 DPR RI",,,,,,,,,,,9,achmad.bahtiar,2025-03-19 13:22:06.000,achmad.bahtiar,2025-03-20 07:21:32.000
22809,,7.0,2025-03-19 14:00:00.000,Rapat Kerja Komisi VII DPR RI dengan Menteri Ekonomi Kreatif/Kepala Badan Ekonomi Kreatif RI,Pembahasan Mengenai Grand Design Pembangunan Ekonomi Kreatif,1,1.0,114.0,,,Ruang Rapat Komisi VII,,,,,,,,,,,1,aga.dewantama,2025-03-19 12:53:26.000,aga.dewantama,2025-03-19 12:53:26.000
22808,,30.0,2025-03-19 10:00:00.000,Rapat Dengar Pendapat Panja Minerba Komisi XII DPR RI dengan Dirjen Minerba Kementerian ESDM RI dengan menghadirkan Dirut PT Gading Mas Group dan Deputi Bidang Penegakkan Hukum Kementerian Lingkungan Hidup/BPLH,"1.	Kinerja Penambangan Zirkon di Ketapang, Kalimantan Barat;
2.	Lain-lain
",2,6.0,116.0,,,Ruang Rapat Komisi XII DPR RI,,,,,,,,,,,1,dewi.novitasari,2025-03-19 10:13:33.000,dewi.novitasari,2025-03-19 10:13:33.000
22807,,13.0,2025-03-18 11:49:00.000,Rapat Konsultasi Pengganti Rapat Badan Musyawarah,"1.	Surat Presiden Nomor R-18/Pres/03/2025, Tanggal 4 Maret 2025, Hal Rancangan Undang-Undang tentang Pengesahan Persetujuan antara Pemerintah Republik Indonesia dan Pemerintah Republik Sosialis Vietnam tentang Penetapan Batas Zona Ekonomi Eksklusif;

2.	Surat Pimpinan Komisi I DPR RI Nomor B/163/LG.02.02/3/2025, Tanggal 12 Maret 2025 dan nomor B/174/LG.02.02/3/2025 tanggal 17 Maret 2024 hal Permohonan Penjadwalan dalam  Rapat Bamus dan Rapat Paripurna;

3.	Surat Pimpinan Komisi II DPR RI Nomor B/144/LG.01.01/03/2025, Tanggal 5 Maret 2025, Hal Permintaan Penjadwalan Dalam Rapat Paripurna DPR RI;

4.	Surat Pimpinan Badan Legislasi DPR RI Nomor B/199/LG.01.01/III/2025 Tanggal: 7 Maret 2025, Hal Permohonan Penjadwalan dalam Rapat Paripurna DPR RI;

5.	Surat Pimpinan Badan Urusan Rumah Tangga DPR RI Nomor B/4036/AG/03/2025, Tanggal 13 Maret 2025, Hal Permohonan Penjadwalan Laporan BURT pada Rapat Paripurna;

6.	Surat Pimpinan Komisi VIII DPR RI Nomor B/3920/PW.01/3/2025 tanggal 11 Maret 2025, Hal Usulan Penambahan Waktu Masa Reses Masa Persidangan III Tahun Sidang 2024-2025;

7.	Lain-lain.",2,31.0,116.0,,,"Ruang Rapat Komisi XIII, Gedung Nusantara II, Lantai 3",,,,,,,,,,,1,tri.setiyani,2025-03-19 08:34:53.000,tri.setiyani,2025-03-19 08:34:53.000
22806,,1.0,2025-03-17 10:00:00.000,Rapat Panja RUU TNI dan Timus dan Timsin RUU RNI Komisi I,Perumusan dan Sinkronisasi RUU tentang Perubahan atas Undang-Undang Nomor 34 Tahun 2004 tentang TNI dan Mendengarkan Penyampaian Laporan Hasil Pembahasan Timus dan TImsin,1,7.0,116.0,,,"Ruang Rapat Banggar DPR RI, Gedung Nusantara I Lt. 1, Jalan Jenderal Gatot Soebroto, Jakarta 10270",,,,,,,,,,,1,ahmad.ramadhan,2025-03-19 08:05:26.000,ahmad.ramadhan,2025-03-19 08:05:26.000
22805,,12.0,2025-03-18 10:56:00.000,Rapat Pimpinan DPR RI,Membicarakan Surat-surat Masuk dan Lain-lain,2,18.0,116.0,,,"Ruang Rapat Komisi XIII DPR RI, Gedung Nusantara II Lantai 3",,,,,,,,,,,1,siti.aminatuzzuhriyah,2025-03-18 15:40:31.000,siti.aminatuzzuhriyah,2025-03-18 15:40:31.000
22804,,11.0,2025-03-19 13:00:00.000,RDPU Komisi XI dengan PT. Nusantara Bona Pasogit,Audensi dalam rangka memberikan penjelasan berbagai permasalahan yang dihadapi BPR,1,3.0,116.0,,,"Ruang Rapat Komisi XI DPR RI, Gedung Nusantara I",,,,,,,,,,,1,rizky.putera,2025-03-18 15:20:30.000,rizky.putera,2025-03-18 15:20:30.000
22803,,1.0,2025-03-16 00:00:00.000,Konsinyering Panitia Kerja Komisi I DPR RI dalam rangka pembahasan RUU tentang Perubahan Atas UndangUndang Nomor 34 Tahun 2004 tentang TNI ,Konsinyering Panitia Kerja Pembahasan RUU tentang Perubahan Atas Undang-Undang Nomor 34 Tahun 2004 tentang TNI dengan Tim Panja Pemerintah,2,6.0,116.0,,,"Hotel Fairmont Jakarta, Jl. Asia Afrika No.8, Gelora, Kecamatan Tanah Abang, Daerah Khusus Ibukota Jakarta 10270",,,,,,,,,,,1,ahmad.ramadhan,2025-03-18 12:43:21.000,ahmad.ramadhan,2025-03-18 12:43:21.000
22802,,1.0,2025-03-15 10:16:00.000,Konsinyering Panitia Kerja Komisi I DPR RI dalam rangka pembahasan RUU tentang Perubahan Atas UndangUndang Nomor 34 Tahun 2004 tentang TNI,"Konsinyering Panitia Kerja Pembahasan RUU tentang
Perubahan Atas Undang-Undang Nomor 34 Tahun 2004
tentang TNI dengan Tim Panja Pemerintah",1,6.0,116.0,,,"Hotel Fairmont Jakarta, Jl. Asia Afrika No.8, Gelora, Kecamatan Tanah Abang, Daerah Khusus Ibukota Jakarta 10270",,,,,,,,,,,1,ahmad.ramadhan,2025-03-18 12:25:41.000,ahmad.ramadhan,2025-03-18 12:25:41.000
22801,,11.0,2025-03-18 15:00:00.000,Rapat Kerja Komisi XI DPR RI dengan Manteri PPN/ Kepala Bappenas,Pembahasan Rencana Kerja Pemerintah Tahun 2025,1,1.0,116.0,,,"Ruang Rapat Komisi XI DPR RI, Gedung Nusantara I",,,,,,,,,,,1,rizky.putera,2025-03-18 10:53:20.000,rizky.putera,2025-03-18 10:53:20.000
22800,,31.0,2025-03-17 14:09:00.000,Rapat Dengar Pendapat Komisi XIII DPR RI dengan Kementrian Hukum RI,"1. Evaluasi Kinerja dan Realisasi Anggaran TA 2024,
2. Pendalaman atas Program Kerja dan Anggaran TA 2025",1,2.0,116.0,,,Ruang Rapat Komisi XIII DPR RI,,,,,,,,,,,1,nugraha.putra,2025-03-18 10:53:10.000,nugraha.putra,2025-03-18 10:53:10.000
22799,,11.0,2025-03-18 14:00:00.000,Rapat Internal Komisi XI,Rapat Internal Komisi XI,3,5.0,116.0,,,"Ruang Rapat Komisi XI DPR RI, Gedung Nusantara I",,,,,,,,,,,1,rizky.putera,2025-03-18 10:51:41.000,rizky.putera,2025-03-18 10:51:41.000
22798,,11.0,2025-03-18 11:00:00.000,Courtesy Call Komisi XI DPR RI dengan Duta Besar New Zealand,Pertemuan silaturahmi Komisi XI DPR RI dengan Duta Besar New Zealand,3,15.0,116.0,,,Ruang Delegasi Nus. 3 Lantai 1,,,,,,,,,,,1,rizky.putera,2025-03-18 10:50:37.000,rizky.putera,2025-03-18 10:50:37.000
22797,,7.0,2023-05-30 15:00:00.000,Rapat Dengar Pendapat Panja Asumsi Dasar Sektor ESDM Komisi VII DPR RI  dengan Kepala Badan Pengatur Hilir Minyak dan Gas Bumi ,"1. Realisasi kuota BBM dan LPG bersubsidi tahun 2023 dan proyeksi kuota tahun 2024.
2. Lain-lain ",2,2.0,95.0,,,"Ruang Rapat Komisi VII DPR RI, Gedung Nusantara I DPR RI, Jl. Jenderal Gatot Subroto, Jakarta Pusat. ",,,,,,,,,,,1,m.alfandi,2025-03-18 10:09:40.000,m.alfandi,2025-03-18 10:09:40.000
22796,,31.0,2025-03-18 14:00:00.000,"RDP Komisi XIII dengan Ketua LPSK, Dirjen Kesehatan Lanjutan Kemenkes RI, Direktur Utama BPJS Kesehatan dan Direktur Utama BPJS Ketenagakerjaan ",Penanganan Bantuan Medis Korban,1,2.0,116.0,,,Ruang Rapat Komisi XIII DPR RI,,,,,,,,,,,1,fadlun.bariyah,2025-03-18 10:01:17.000,fadlun.bariyah,2025-03-18 10:01:17.000
22795,,7.0,2025-03-18 13:00:00.000,Rapat Kerja Komisi VII DPR RI dengan Menteri Usaha Mikro Kecil dan Menengah RI,"Pembahasan Program Kredit Usaha Rakyat kepada Usaha Mikro, Kecil dan Menengah (UMKM)",1,1.0,116.0,,,Ruang Rapat Komisi VII,,,,,,,,,,,1,aga.dewantama,2025-03-18 09:03:07.000,aga.dewantama,2025-03-18 09:03:07.000
22794,,19.0,2025-03-11 10:00:00.000,Rapat Dengar Pendapat ,Meminta Keterangan terkait tata kelola perkebunan dan kehutanan ,1,2.0,116.0,,,Ruang Rapat BAKN DPR RI ,,,,,,,,,,,9,rina.sulistina,2025-03-18 08:49:53.000,rina.sulistina,2025-03-18 08:49:53.000
22793,,19.0,2025-03-04 13:00:00.000,Rapat Dengar Pendapat ,Pembahasan Verifikasi Harga Pokok Penjualan (HPP) dan Pemeriksaan Subsidi Pupuk ,2,2.0,116.0,,,Ruang Rapat BAKN DPR RI ,,,,,,,,,,,9,rina.sulistina,2025-03-18 08:38:14.000,rina.sulistina,2025-03-18 08:38:14.000
22792,,3.0,2025-03-18 13:00:00.000,Komisi III DPR RI: Rapat Dengar Pendapat dengan Kepala Badan Pemiliharaan Keamanan Polri,"1. Pelaksanaan Tupoksi Baharkam Polri;
2. ⁠Persiapan pengamanan Hari Raya Idul Fitri Tahun 2025;
3. ⁠Capaian target PNBP di Tahun 2024 dan pemanfaatannya serta target pencapaian PNBP di Tahun 2025; dan
4. ⁠Program-program prioritas Baharkam Polri.",1,2.0,116.0,,,Ruang Rapat Komisi III DPR RI,,,,,,,,,,,1,muhammad.iranda,2025-03-18 08:28:32.000,muhammad.iranda,2025-03-18 08:28:32.000
22791,,8.0,2025-03-18 13:00:00.000,Rapat Internal Panja Komisi VIII DPR RI mengenai RUU Perubahan atas Undang-Undang No. 34 Tahun 2014 tentang Pengelolaan Keuangan Haji,Penyusunan Draf RUU Perubahan atas UU No. 34 Tahun 2014 tentang Pengelolaan Keuangan Haji,2,5.0,116.0,,,Ruang Rapat Komisi VIII DPR RI,,,,,,,,,,,1,budi.rahmat,2025-03-18 07:57:04.000,budi.rahmat,2025-03-18 07:57:04.000
